Source,Reference,Prediction,Sentence_BLEU
80% cases are involved to prodromic diarrhea.,80% có liên quan đến tiền triệu tiêu chảy.,80% trường hợp có liên quan đến tiêu chảy.,37.81790427652475
Quality of life of chronic daily headache patients were affected significantly on most scales of the SF-36.,Chất lượng sống của bệnh nhân đau đầu mạn tính hàng ngày bị ảnh hưởng một cách rõ rệt trên hầu hết các mức điểm của thang SF-36.,Chất lượng cuộc sống của bệnh nhân đau đầu mạn tính hàng ngày bị ảnh hưởng đáng kể trên hầu hết các thang điểm của SF-36.,57.466254756733484
These drugs are used primarily to treat supraventricular tachycardias.,Những loại thuốc này được sử dụng chủ yếu để điều trị nhịp tim nhanh trên thất.,Các loại thuốc này được sử dụng chủ yếu để điều trị bệnh nhịp tim siêu thất.,64.8138893454484
Results: Female / male rate was 1.2/1.,"Kết quả: Cholesteatoma thường là bệnh lý 1 bên với tỷ lệ nữ / nam tương đương nhau (1, 2/1).","Kết quả: Tỷ lệ nữ / nam là 1,2/1.",11.16439585794288
"Sperm Disorders By Robert W Rebar, MD, Western Michigan University Homer Stryker M D.","Rối loạn tinh trùng Theo Robert W. Rebar, MD, Western Michigan University Homer Stryker M.D.","Rối loạn tinh trùng Theo Robert W. Rebar, MD, Western Michigan University Homer Stryker MD.",80.82374773588931
"If cultures become positive for TB at any time, the neonate should be treated for active TB disease.","Nếu cấy vi khuẩn dương tính ở bất cứ thời điểm nào, trẻ nên được điều trị bệnh lao đang hoạt động.","Nếu các cây trồng dương tính với lao vào bất kỳ thời điểm nào, trẻ sơ sinh nên được điều trị bệnh lao hoạt tính.",34.475228298796445
"Duodenal bulb ulcer is the most common lesion, (accounts for 95.1%), in which ulcer in front of duodenal bulb accounts for the highest percentage (44.1%); from 2 lesions of duodenum ulcer are 27.5%; lession with Forrest grade IIb and III are 14.7% and 85.3%, respectively.","Loét hành tá tràng là tổn thương hay gặp nhất chiếm 95,1% trường hợp trong đó loét ở mặt trước hành tá tràng chiếm tỉ lệ cao nhất (44,1%); loét từ 2 ổ trở lên chiếm 27,5%; tỉ lệ trẻ có tổn thương Forrest độ IIb và III lần lượt là 14,7% và 85,3%.","Loét bóng tuỷ là tổn thương phổ biến nhất (95,1%), trong đó loét trước bóng tuỷ chiếm tỷ lệ cao nhất (44,1%); trong 2 tổn thương loét tuỷ là 27,5%; tổn thương với Forrest hạng IIb và III lần lượt là 14,7% và 85,3%.",36.554386624551306
A stool sample should be repeated three months after therapy is completed to verify cure.,Một mẫu phân nên được lặp lại sau thời điểm hoàn tất điều trị ba tháng để xác minh khả năng khỏi bệnh.,Một mẫu phân nên được lặp lại ba tháng sau khi kết thúc điều trị để xác định điều trị.,32.09815153967265
"Conclusion: The main cause of head injuries in children less than 6 years old is fall, while motor vehicle crashes are priority for children older than 6 years old.","Kết luận: Ở trẻ nhỏ dưới 6 tuổi, nguyên nhân chủ yếu là do té ngã; trẻ trên 6 tuổi, nguyên nhân do TNGT lại chiếm ưu thế.","Kết luận: Nguyên nhân chính của chấn thương đầu ở trẻ dưới 6 tuổi là ngã, trong khi tai nạn xe hơi là ưu tiên đối với trẻ trên 6 tuổi.",14.380553624999493
"To describe clinical characteristics of periodontitis patients at Thanh Nhan Hospital, Hanoi.","Mô tả đặc điểm lâm sàng và tình trạng bệnh viêm quanh răng của bệnh nhân đến khám Bệnh viện Thanh Nhàn, Hà Nội.","Mô tả đặc điểm lâm sàng của bệnh nhân viêm nha khoa tại Bệnh viện Thanh Nhan, Hà Nội.",36.3892193826388
"The skin covering the mammary gland is continuous with the skin of the chest wall, at the nipples there are many pigment cells that make the areola dark, and around the nipple there are convex dermal glands under the skin.","Lớp da bao phủ tuyến vú liên tục với da thành ngực, ở đầu vú có nhiều tế bào sắc tố tạo nên quầng vú có màu sẫm, ở quanh núm vú có những tuyến bì lồi dưới da.","Da bao phủ tuyến vú liên tục với da của bức tường ngực, ở núm vú có nhiều tế bào sắc tố làm cho nấm mạc màu đen, và quanh núm vú có các tuyến da xoắn dưới da.",42.42192548550139
Confirm the diagnosis with antineutrophil cytoplasmic antibodies testing and biopsy.,Chẩn đoán xác định bằng xét nghiệm kháng thể kháng bào tương bạch cầu đa nhân trung tính và sinh thiết.,Xác định chẩn đoán bằng xét nghiệm kháng thể tế bào tế bào kháng Neutrophil và sinh thiết.,29.720875426237964
Janmahasatian's Fat-free mass was found to be influential to the inter-individual variability of volume of distribution and rate of clearance.,"Cân nặng trừ mỡ (fat – free mass, tính theo công thức của Janmahasatian) có ảnh hưởng tới sự khác biệt giữa các cá thể của hai đại lượng: thể tích phân bố và tốc độ thanh thải.",Cơ thể không béo của Janmahasatian có ảnh hưởng đến sự thay đổi giữa các cá nhân về khối lượng phân phối và tỷ lệ giải phóng.,6.393784048734197
Certain causes tend to manifest acutely because of the severity of their symptoms or associated conditions.,Một số nguyên nhân có xu hướng biểu hiện cấp tính do mức độ nghiêm trọng của các triệu chứng hoặc các điều kiện liên quan.,Một số nguyên nhân có xu hướng biểu hiện cấp tính do mức độ nghiêm trọng của các triệu chứng hoặc các tình trạng liên quan.,85.90888738245118
"Effect of pH, temperature and wavelength of polarized light on the specific rotation of glucose and sucrose","Ảnh hưởng của pH, nhiệt độ, bước sóng ánh sáng lên góc quay cực riêng của glucose và sucrose","Ảnh hưởng của pH, nhiệt độ và chiều dài sóng của ánh sáng cực đoan lên sự xoay xoay cụ thể của glucose và sucrose",35.345481163747955
Patient education programs that increase medication literacy may help T2D patients adhere to their medications better.,Những biện pháp giáo dục bệnh nhân nâng cao năng lực hiểu và vận dụng thông tin về thuốc có thể cải thiện tuân thủ dùng thuốc trên bệnh nhân ĐTĐ típ 2.,Các chương trình giáo dục bệnh nhân làm tăng trình độ biết dùng thuốc có thể giúp bệnh nhân T2D tuân thủ tốt hơn các loại thuốc của họ.,13.157356024090344
The presence of malignant cells in pericardial fluid cytology results was 12.7%.,"Kết quả tế bào học dịch màng ngoài tim với sự hiện diện của tế bào ác tính chiếm 12,7%.","Tỷ lệ tế bào ác tính trong kết quả tế bào dịch ngoại tim là 12,7%.",20.82532402661288
"The level of GAS5 gene transcript is significantly associated with the patients clinical, anatomical characteristics and postoperative survival time, thus is valuable for the disease prognosis.","Mức độ sao chép của gen GAS5 liên quan có ý nghĩa với các đặc điểm lâm sàng, giải phẫu bệnh và thời gian sống thêm sau mổ của bệnh nhân, do đó có giá trị giúp tiên lượng bệnh.","Mức độ sao chép gen GAS5 có liên quan đáng kể đến các đặc điểm lâm sàng, giải phẫu và thời gian sống sót sau mổ của bệnh nhân, do đó có giá trị cho tiên lượng bệnh.",58.18912715623766
"Method: Descriptive, cross sectional study.",Phương pháp nghiên cứu: Mô tả cắt ngang.,"Phương pháp nghiên cứu: Nghiên cứu mô tả, cắt ngang.",39.832871551569504
Aim: The aim of the study was to evaluate the long-term results of periodontal treatment on clinical features and HbA1c in type 2 diabetes patients.,Mục tiêu: Nghiên cứu này nhằm đánh giá ảnh hưởng lâu dài của điều trị nha chu qua các chỉ số lâm sàng nha chu và HbA1c ở bệnh nhân đái tháo đường týp 2 có viêm nha chu.,Mục tiêu: Đánh giá kết quả lâu dài của điều trị nha khoa trên đặc điểm lâm sàng và HbA1c ở bệnh nhân đái tháo đường type 2.,31.76856375262718
Objectives: Identification type of malaria parasite in malaria infected monkeys.,Mục tiêu: Xác định loài KSTSR trên khỉ bị nhiễm bệnh sốt rét.,Mục tiêu: Xác định loại ký sinh trùng sốt rét ở khỉ nhiễm sốt rét.,30.277029197532105
Acute non-variceal upper gastrointestinal bleeding is a common medical emergency.,Xuất huyết tiêu hoá trên không do tăng áp tĩnh mạch cửa là một cấp cứu thường gặp.,Chảy máu dạ dày trên cấp tính không nhiễm trùng bụng là một trường hợp khẩn cấp y tế phổ biến.,4.546308713404575
"Patients may also have other neurologic and nonneurologic complications, depending on the cause and duration of impaired consciousness.","Bệnh nhân cũng có thể có các biến chứng thần kinh và không thần kinh khác, tuỳ thuộc vào nguyên nhân và thời gian suy giảm ý thức.","Bệnh nhân cũng có thể có các biến chứng thần kinh và không thần kinh khác, tùy thuộc vào nguyên nhân và thời gian suy giảm ý thức.",90.9593063222022
"Four patients had pelvic stones (20%), 2 had pelvic and lower pole stones (10%), 2 had upper calyceal diverticular stones (10%), 2 had middle calyceal diverticular stones (10%), 5 had upper calyceal stones (25%), 1 had middle calyceal stone (5%), 4 had incomplete / complete staghorn stones (20%).","Bốn trường hợp sạn bể thận (20%), 2 sạn bể thận và sạn đài dưới (10%), 2 sạn túi ngách đài trên (10%), 2 sạn túi ngách đài giữa (10%), 5 sạn đài trên (25%), 1 sạn đài giữa (5%), 4 sạn bán san hô, san hô (20%).","Bốn bệnh nhân có sỏi chậu (20%), 2 sỏi chậu và sỏi chậu dưới (10%), 2 sỏi chậu trên (10%), 2 sỏi chậu giữa (10%), 5 sỏi chậu trên (25%), 1 sỏi chậu giữa (5%), 4 sỏi chậu không hoàn toàn / hoàn toàn (20%).",46.32325448980631
"If new ones appear too rapidly or prolifically to remove, excision of the rectum and permanent ileostomy are needed.","Nếu những cái mới xuất hiện quá nhanh hoặc quá nhiều không thể cắt bỏ, cần phải cắt bỏ trực tràng và mở thông hồi tràng vĩnh viễn.","Nếu những bệnh mới xuất hiện quá nhanh hoặc quá nhiều để loại bỏ, cần phải cắt trực tràng và phẫu thuật nội soi vĩnh viễn.",44.599262599526725
All 35 patients were diagnosed with Generalized aggressive periodontitis and were sampled for subgingival plaque that was detected by anaerobic culture and PCR techniques to identify some pathogenic bacteria.,VK được phát hiện bằng kỹ thuật nuôi cấy VK kỵ khí và kỹ thuật sinh học phân tử (PCR) để định danh một số VK gây bệnh.,Tất cả 35 bệnh nhân được chẩn đoán viêm màng răng xâm lấn tổng quát và được lấy mẫu mảng mảng dưới răng được phát hiện bằng phương pháp nuôi dưỡng không khí và kỹ thuật PCR để xác định một số vi khuẩn gây bệnh.,13.749681484941933
"If muscle enzyme levels rise again, the corticosteroid dose is usually increased while awaiting the full effect of other medications.","Nếu nồng độ men cơ tăng trở lại, liều corticosteroid thường được tăng lên trong khi chờ đợi tác dụng đầy đủ của các loại thuốc khác.","Nếu nồng độ enzyme cơ tăng lại, liều corticosteroid thường được tăng trong khi chờ hiệu quả đầy đủ của các loại thuốc khác.",54.009796429280755
Subjects and methods: Studied on 466 children diagnosed with dengue hemorrhagic fever shock admitted to Children's Hospital 1 from December 2017 to June 2019.,Đối tượng và phương pháp: Nghiên cứu 466 trẻ chẩn đoán sốc sốc sốt xuất huyết dengue nhập Bệnh Viện Nhi Đồng 1 từ ngày 1 tháng 12 năm 2017 đến ngày 30 tháng 6 năm 2019.,Đối tượng và phương pháp nghiên cứu: Nghiên cứu trên 466 trẻ được chẩn đoán sốc sốt xuất huyết dengue nhập viện Bệnh viện Nhi đồng 1 từ tháng 12/2017 đến tháng 6/2019.,33.76243299095732
"In daily activities, on average, each student at School washes their hands 5, 2 times a day (accounting for 45, 1% of the total number of opportunities to wash hands) and in which there are only 3, 7 times of washing hands with soap and clean water (accounting for 73, 6% of hand washing practices).","Trong sinh hoạt hàng ngày, trung bình một ngày mỗi học sinh trường tiểu học rửa tay 5,2 lần (45,1% tổng số cơ hội rửa tay) và trong đó chỉ có 3,7 lần rửa tay bằng xà phòng và nước sạch (chiếm 73,6% số lần thực hành rửa tay).","Trong các hoạt động hàng ngày, mỗi học sinh tại trường trung bình rửa tay 5,2 lần / ngày (chiếm 45,1% tổng số cơ hội rửa tay) và trong đó chỉ có 3,7 lần rửa tay bằng xà phòng và nước sạch (chiếm 73,6% các thực hành rửa tay).",67.86907616263284
Patients with good anticoagulation knowledge had higher rate of adherence (p= 0.03).,"Tỉ lệ tuân thủ điều trị cao hơn ở nhóm bệnh nhân có kiến thức về thuốc kháng đông đường uống (p = 0,03).","Bệnh nhân có kiến thức tốt về kháng đông có tỷ lệ tuân thủ cao hơn (p= 0,03).",34.32363391194338
"Key Points Lisfranc injuries (fracture-dislocation) involve disruption of ≥ 1 ligaments that stabilize the midfoot, sometimes disrupting ≥ 1 tarsometatarsal joints.","Những điểm chính Chấn thương Lisfranc (gãy xương-trật khớp) liên quan đến đứt ≥ 1 dây chằng giúp ổn định phần giữa bàn chân, đôi khi làm vỡ ≥ 1 khớp cổ chân-bàn chân.","Những điểm chính Các chấn thương Lisfranc (sự gãy xương) liên quan đến rối loạn ≥ 1 dây chằng ổn định chân giữa, đôi khi làm rối loạn ≥ 1 khớp thắt lưng.",28.507648315567003
To evaluate the effect of anesthesia and analgesia postoperative of the below knee amputation by combined femoral nerve block (FNB) and sciatic nerve block (SNB) in high-risk patients.,Đánh giá hiệu quả vô cảm trong mổ và giảm đau sau mổ cắt cụt cẳng bàn chân bằng phương pháp phối hợp gây tê thần kinh đùi - thần kinh hông to trên bệnh nhân có nguy cơ cao trong và sau phẫu thuật.,Đánh giá hiệu quả gây mê và giảm đau sau mổ của cắt gối dưới gối bằng kết hợp tắc dây thần kinh đùi (FNB) và tắc dây thần kinh xương chậu (SNB) ở bệnh nhân nguy cơ cao.,20.443085069512094
"Diagnosis of Calcium Pyrophosphate Arthritis Synovial fluid analysis Identification of crystals microscopically CPP arthritis should be suspected in older patients with arthritis, particularly those with a history of recurrent inflammatory arthritis.","Chẩn đoán bệnh viêm khớp do Canxi Pyrophosphat Xét nghiệm dịch khớp Xác định các tinh thể bằng kính hiển vi Viêm khớp CPP nên được nghi ngờ ở những bệnh nhân cao tuổi bị viêm khớp, đặc biệt là những người có tiền sử viêm khớp tái phát.","Chẩn đoán viêm khớp bằng calcium pyrophosphate Phân tích dịch đồng bào Xác định các tinh thể qua kính hiển vi vi vi viêm khớp CPP nên được nghi ngờ ở những bệnh nhân cao tuổi bị viêm khớp, đặc biệt là những bệnh nhân có tiền sử viêm khớp tái phát.",59.981645275159075
"The severity of fatty liver with grade I, II and III were 65, 34, and 1 patient, respectively.","Bệnh nhân gan nhiễm mỡ độ I, II, III lần lượt là: 65%, 34%, 1%.","Độ nặng của gan mỡ với mức độ I, II và III lần lượt là 65, 34, và 1 bệnh nhân.",23.663762357640532
Information searching needs of stroke patients’ caregivers at the neurology department in Nam Dinh general hospital in 2017,"Nhu cầu tìm kiếm thông tin về đột quỵ não của người nhà người bệnh tại Khoa Thần kinh, Bệnh viện Đa khoa tỉnh Nam Định năm 2017",Khảo sát nhu cầu tìm kiếm thông tin của bệnh nhân đột quỵ  người chăm sóc tại khoa thần kinh bệnh viện đa khoa Nam Định năm 2017,24.845293560857176
"Relation between vaca virulent factor of helicobacter pylori and characteristis of endoscopy, histopathology in children with gastritis and peptic ulcer",Liên quan giữa yếu tố độc lực Vaca của Helicobacter pylori với tổn thương trên nội soi và mô bệnh học của bệnh viêm loét dạ dày tá tràng ở trẻ em,"Mối liên quan giữa yếu tố virulent vaca của helicobacter pylori và đặc điểm nội soi, mô bệnh học ở trẻ bị viêm dạ dày và loét dạ dày",16.574121720327287
Objective: The study evaluates the initial results of endovascular intervention for renal arteriovenous fistulas at Cho Ray hospital.,Mục tiêu: Đánh giá bước đầu kết quả điều trị rò động tĩnh mạch thận tại bệnh viện Chợ Rẫy.,Mục tiêu: Đánh giá kết quả đầu tiên của can thiệp nội mạch trong điều trị sỏi động mạch thận tại bệnh viện Chợ Rẫy.,43.841689814358965
Patient was permanently monitored the intracranial pressure.,Bn được theo dõi áp lực nội sọ liên tục.,Bệnh nhân được theo dõi áp lực nội sọ vĩnh viễn.,53.3167536340577
"Laboratory tests to identify a cause of hyperhidrosis are guided by the patient's other symptoms and might include, for example, complete blood count to detect leukemia, serum glucose to detect diabetes, and thyroid-stimulating hormone to screen for thyroid dysfunction.","Để xác định nguyên nhân gây chứng tăng tiết mồ hôi thì các xét nghiệm trong phòng thí nghiệm được định hướng bởi các triệu chứng khác của bệnh nhân và có thể bao gồm, ví dụ, công thức máu để phát hiện bệnh bạch cầu ác tính, glucose huyết thanh để phát hiện bệnh tiểu đường, và hormone kích thích tuyến giáp để sàng lọc rối loạn chức năng tuyến giáp.","Các xét nghiệm phòng thí nghiệm để xác định nguyên nhân gây tăng nước được hướng dẫn bởi các triệu chứng khác của bệnh nhân và có thể bao gồm, ví dụ, số lượng máu hoàn toàn để phát hiện bạch cầu, glucose huyết thanh để phát hiện đái tháo đường và hormone kích thích tuyến giáp để sàng lọc rối loạn chức năng tuyến giáp.",57.662670807118765
"The increased rate of overweight and obesity was statistically significant in the group not eating snacks, not eating on time, and fast eating, at 70.0%, 71.2%, and 63.9%, respectively, compared to the group eating snacks, eating on time and slow eating was 51.2%, 50.4%, and 48.2%, respectively (p<0.05 and 0.001).","Tỷ lệ TCBP tăng cao có ý nghĩa thống kê ở nhóm không ăn bữa phụ, không ăn đúng giờ và thời gian ăn nhanh tương ứng là 70,0%, 71,2% và 63,9% so với nhóm ăn bữa phụ, không có thói quen ăn đúng giờ và thời gian ăn chậm tương ứng là 51,2%, 50,4% và 48,2% (p < 0,05 và 0,001).","Tỷ lệ thừa cân và béo phì tăng có ý nghĩa thống kê ở nhóm không ăn đồ ăn nhẹ, không ăn đúng giờ và ăn nhanh lần lượt là 70,0%, 71,2% và 63,9%, so với nhóm ăn đồ ăn nhẹ, ăn đúng giờ và ăn chậm lần lượt là 51,2%, 50,4% và 48,2% (p < 0,05 và 0,001).",56.67579373156526
"Medium age is 56 ys, Female: male ratio is 4: 1.","Tuổi trung bình 56 tuổi (nhỏ nhất 19 tuổi, lớn nhất 75 tuổi), nữ chiếm 79% (30/3 8).","Tuổi trung bình là 56 y, nữ: tỷ lệ nam là 4:1.",6.096578898231156
Validation of apri and fib-4 indices in prediction of esophageal variceal degrees in cirrhotic patients,Giá trị của các chỉ số apri và fib-4 trong tiên đoán mức độ giãn tĩnh mạch thực quản ở bệnh nhân xơ gan,Đánh giá các chỉ số apri và fib-4 trong dự đoán mức độ biến thể thực quản ở bệnh nhân xơ gan,53.66327798391508
"When stable RBC values are achieved, the corticosteroids are tapered slowly with laboratory monitoring of hemolysis (eg, by hemoglobin and reticulocyte counts).","Khi đạt được giá trị hồng cầu ổn định, giảm liều corticosteroid dần dần kèm theo việc theo dõi tình trạng tán huyết trong phòng thí nghiệm (ví dụ: bằng số lượng huyết sắc tố và hồng cầu lưới).","Khi đạt được các giá trị RBC ổn định, corticosteroid sẽ giảm dần theo dõi máu trong phòng thí nghiệm (ví dụ, bằng số lượng hemoglobin và tế bào võng).",24.41041722729887
DHEA levels are known to naturally decrease with age and therefore people in search of the unattainable fountain of youth have turned to DHEA supplementation as a possible solution to ailments associated with age.,Mức DHEA giảm tự nhiên theo tuổi và do đó nhiều người không tìm kiếm được suối nguồn tươi trẻ chuyển sang bổ sung DHEA như một giải pháp khả dĩ cho các bệnh liên quan đến tuổi tác.,Nồng độ DHEA được biết đến là giảm tự nhiên theo tuổi và do đó những người tìm kiếm đài phun nước không thể đạt được của thanh thiếu niên đã chuyển sang bổ sung DHEA như là một giải pháp có thể đối với các bệnh lý liên quan đến tuổi.,31.211190248519117
"It will be necessary to update the diagnosis criterion, therapeutic guideline and to identify the risk factors, concomittant diseases for improving the outcome of asthma in children under 2 y. o.","Cần thiết phải cập nhật hoá tiêu chuẩn chẩn đoán, điều trị, cũng như nghiên cứu thêm về vai trò các yếu tố nguy cơ, bệnh phối hợp để cài thiện tiên lượng bệnh suyễn ở trẻ dưới 2 tuổi.","Cần cập nhật tiêu chuẩn chẩn đoán, hướng dẫn điều trị và xác định các yếu tố nguy cơ, các bệnh đồng thời để cải thiện kết quả của hen suyễn ở trẻ dưới 2 tuổi.",34.689226763754625
The frequency of sepsis shock from invasive fungal infection was 50%. Conclusions: The accurate and rapid diagnostic method and more effective treatment stragies to invasive fungal infection are very important.,Tỷ lệ bệnh nhân có shock trong quá trình điều trị là 50%. Kết luận: Chúng ta cần phát triển thêm những phương pháp chẩn đoán nhiễm nấm mới nhanh chóng và chính xác hơn.,Tỉ lệ sốc nhiễm khuẩn do nấm xâm lấn là 50%. Kết luận: Phương pháp chẩn đoán chính xác và nhanh chóng và điều trị hiệu quả hơn cho nấm xâm lấn rất quan trọng.,24.73730492457201
The mean Tmax (9.8 sec; range 5 - 23.1 sec) was significantly shorter than that of VM (70.2 sec; range 9.9 - 141.7 sec) (p <0.001).,"Tmax trung bình của DDĐTM (9,8 giây; trong khoảng 5-23,1 giây) ngắn hơn đáng kể so với DDTM (70,2 giây; trong khoảng 9,9-141,7 giây).","Tmax trung bình (9,8 giây; phạm vi 5-23,1 giây) ngắn hơn đáng kể so với VM (70,2 giây; phạm vi 9,9-141,7 giây) (p < 0,001).",52.18432163198229
"In vitamin D toxicity, resorption of bone and intestinal absorption of calcium is increased, resulting in hypercalcemia.","Khi ngộ độc vitamin D, sự tái hấp thu của xương và sự hấp thu canxi trong ruột tăng lên, dẫn đến chứng tăng canxi máu.","Trong độc tính vitamin D, sự hấp thu lại xương và hấp thu canxi trong ruột tăng lên, dẫn đến tăng canxi máu.",54.009796429280755
Genetic factors also contribute.,Các yếu tố di truyền cũng góp phần.,Các yếu tố di truyền cũng góp phần.,100.00000000000004
"The increase in the lactate: pyruvate ratio distinguishes oxidative phosphorylation defects from other genetic causes of lactic acidosis, such as pyruvate carboxylase or pyruvate dehydrogenase deficiency, in which the lactate: pyruvate ratio remains normal.","Sự tăng trong toan lactic: pyruvate giúp phân biệt các khiếm khuyết phosphoryl oxy hoá với các nguyên nhân di truyền khác của nhiễm toan lactic, như khiếm khuyết pyruvate carboxylase hoặc pyruvate dehydrogenase, trong toan lactic: chỉ số pyruvate vẫn bình thường.","Sự gia tăng tỷ lệ lactate: pyruvate phân biệt các khiếm khuyết phosphorylation oxy hóa với các nguyên nhân di truyền khác của axit lactic, chẳng hạn như carboxylase pyruvate hoặc thiếu hụt pyruvate dehydrogenase, trong đó tỷ lệ lactate: pyruvate vẫn bình thường.",36.99014087794742
"Scientific contribution and practical aspects of this dissertation Total gastrectomy with D2 lymphadenectomy in the treatment of gastric adenocarcinoma is major surgery and is difficult to conduct, thus, there is a need for profound study of this topic with the aim of improving and applying advanced techniques in total gastrectomy and improve the treatment outcomes as well as the quality of life of gastric patients who require total gastrectomy.",Ý nghĩa khoa học và ý nghĩa thực tiễn của luận án: Phẫu thuật cắt toàn bộ dạ dày vét hạch D2 điều trị ung thư biểu mô dạ dày là một phẫu thuật lớn và phẫu thuật khó do đó cần có nghiên cứu chuyên sâu về vấn đề này nhằm cải tiến và ứng dụng các kỹ thuật tiên tiên hiện đại vào phẫu thuật cắt toàn bộ dạ dày để nâng cao hiệu quả điều trị và chất lượng sống cho người bệnh ung thư dạ dày có chỉ định cắt toàn bộ.,"Đóng góp khoa học và các khía cạnh thực tế của luận án này Phẫu thuật cắt dạ dày toàn bộ bằng cắt lympho D2 trong điều trị ung thư tuyến tuyến dạ dày là phẫu thuật lớn và khó thực hiện, do đó cần nghiên cứu sâu về chủ đề này nhằm cải thiện và áp dụng các kỹ thuật tiên tiến trong cắt dạ dày toàn bộ và cải thiện kết quả điều trị cũng như chất lượng cuộc sống của bệnh nhân dạ dày cần cắt dạ dày toàn bộ.",21.40536933617161
The American Academy of Pediatrics and the World Health Organization (WHO) both recommend oral replacement therapy for mild and moderate dehydration.,Học viện Nhi khoa Hoa Kỳ và Tổ chức Y tế Thế giới đều khuyến cáo liệu pháp bù dịch đường uống cho mất nước nhẹ và vừa.,Học viện Nhi khoa Hoa Kỳ và Tổ chức Y tế Thế giới (WHO) đều khuyến cáo điều trị thay thế bằng đường uống để mất nước nhẹ và trung bình.,48.92199210635082
Conclusion: The homogeneity and stability of produced samples meet the criteria standards of ISO 13528: 2015 and enable utilizing of the EQA program for ABO blood grouping.,Kết luận: Mẫu đạt yêu cầu chất lượng về độ đồng nhất và độ ổn định theo tiêu chuẩn ISO 1352 8:2 015 và có thể ứng dụng vào chương trình ngoại kiểm tra chất lượng xét nghiệm định nhóm máu hệ ABO trong thực tế.,Kết luận: Sự đồng nhất và ổn định của các mẫu được sản xuất đáp ứng các tiêu chuẩn tiêu chuẩn của ISO 13528:2015 và cho phép sử dụng chương trình EQA cho nhóm máu ABO.,7.285782801012676
Patients had complete response to the treatment occupied 95.5%.,"Bệnh nhân đáp ứng hoàn toàn với điều trị chiếm 95,5%.","Bệnh nhân có đáp ứng đầy đủ với điều trị chiếm 95,5%.",52.02556880807587
Keywords: laparoscopic cholecystectomy; deep neuromuscular block; rocuronium; sugammadex,Từ khoá: Cắt túi mật nội soi; giãn cơ sâu; rocuronium; sugammadex,Từ khoá: phẫu thuật nội soi cắt bạch cầu thận; tắc cơ thần kinh sâu; rocuronium; sugammadex,26.153117750218023
Subjects and methods: 62 patients with newly diagnosis of acute lymphoblastic leukemia according to revised FAB criteria (1986) in National Institute of Hematology and Blood Transfusion from January - 2013 to March - 2015.,"Đối tượng và phương pháp nghiên cứu: gồm 62 bệnh nhân mới được chẩn đoán xác định Lơ xê mi cấp dòng lympho theo tiêu chuẩn của FAB có sửa đổi bổ sung năm 1986, vào điều trị tại Viện Huyết Học Truyền Máu TW trong thời gian từ tháng 01-2013 đến tháng 03-2015.",Đối tượng và phương pháp nghiên cứu: 62 bệnh nhân được chẩn đoán ung thư bạch cầu cấp theo tiêu chuẩn FAB (1986) tại Viện Huyết học và Truyền máu từ tháng 1 - 2013 đến tháng 3 - 2015.,24.387809515803895
Chest thrusts and back blows can also be used if needed.,Các động tác đẩy ngực và vỗ lưng cũng có thể được sử dụng nếu cần.,Các cú đẩy ngực và đòn lưng cũng có thể được sử dụng nếu cần thiết.,58.56596027429396
"Treatment Treatment of the cause Physical measures The cause of secondary parkinsonism is corrected or treated if possible, sometimes resulting in clinical improvement or disappearance of symptoms.","Điều trị Điều trị nguyên nhân Các biện pháp vật lý Cải thiện hoặc điều trị nguyên nhân của hội chứng parkinson thứ phát nếu được, điều này có thể giúp cải thiện hoặc làm mất các triệu chứng lâm sàng.","Điều trị Điều trị nguyên nhân Các biện pháp thể chất Nguyên nhân của Parkinson thứ phát được sửa chữa hoặc điều trị nếu có thể, đôi khi dẫn đến sự cải thiện lâm sàng hoặc biến mất các triệu chứng.",33.88774428137026
"Histology diagnosis: adenocarcinomas was highest: 41, 48%, followed with epidermoide 25, 27%, large cell 14, 84% and small cell 8, 52%.","Chẩn đoán mô bệnh sau mổ đứng đầu là ung thư biểu mô dạng tuyến 41,48%, kế đến là ung thư biểu mô dạng biểu bì 25,27%, ung thư biểu mô tế bào lớn là 14,84% và ung thư biểu mô tế bào nhỏ là 8,52%.","Chẩn đoán mô học: ung thư tuyến tuyến cao nhất: 41,48%, tiếp theo là epidermoid 25,27%, tế bào lớn 14,84%, tế bào nhỏ 8,52%.",9.920761876282638
There was a wound infection.,"Có một trường hợp nhiễm trùng vết mổ (4,3%).",Có nhiễm trùng vết thương.,10.690302152100664
"Commonly, anti-IL-2 receptor monoclonal antibodies are given on the day of transplantation, with a calcineurin inhibitor (cyclosporine or tacrolimus), mycophenolate, and corticosteroids.","Thông thường, các kháng thể đơn dòng kháng thụ thể IL-2 được sử dụng vào ngày ghép, với thuốc ức chế calcineurin (cyclosporine hoặc tacrolimus), mycophenolate và corticosteroid.","Thông thường, các kháng thể đơn klon kháng thụ thể IL-2 được cho vào ngày ghép, với chất ức chế calcineurin (cyclosporine hoặc tacrolimus), mycophenolate và corticosteroid.",72.65245457982904
